vertical_left,vertical_right,horizontal,pos_x,pos_y,label,cnt
24.39226501944554,34.60057525226123,29.905810107602523,0.0,0.0,1,130.0
24.700509459296764,31.862134618793462,27.16011960450137,-0.3,0.3,1,1868.0
24.9000002582177,38.25305859891026,33.59566074346807,0.0,0.3,1,2873.0
25.040113540972712,39.60046630851677,34.91817202205919,0.3,0.3,1,3818.0
24.800000018430794,39.86264081752726,35.10000000677085,-0.3,0.0,1,4578.0
24.800005549745173,39.600017610333914,34.90002121330259,0.0,0.0,1,5283.0
24.899995224324936,39.263964916455144,34.59999947578976,0.3,0.0,1,6093.0
24.600090123952363,39.08200723581479,34.37677185043094,-0.3,-0.3,1,6871.0
24.700015729593623,38.6387322452545,33.95837585545703,0.0,-0.3,1,7677.0
24.8003105184488,38.65431391940205,33.971172287667926,0.3,-0.3,1,7801.0
24.89561861902817,37.89954536942317,33.199776449635294,-0.23086312731154218,0.2991655248010642,1,9385.0
24.700027489921506,37.39272390729288,32.66093881072914,-0.31301680099877915,-0.017416958610313,1,10290.0
24.699999999876805,36.82148950220283,32.11938659963771,-0.11090034375859101,-0.10690706493842592,1,11010.0
24.703301316442406,36.39180631600304,31.692516802829882,-0.0382081730063593,0.09244216390823436,1,11789.0
24.499998880761563,35.897915725409085,31.19996642477218,-0.016514847796121133,-0.38717404329739324,1,12643.0
24.70109869848754,35.6823464319675,30.9403120243147,-0.2795440976986184,0.13601515621866433,1,13240.0
24.499994916581468,35.400198425571276,30.727856785752703,0.061759295828222885,-0.3829767220095512,1,14077.0
24.799999898596898,35.20000000336677,30.50000000674054,0.042270241977286814,0.36257256300850066,1,14791.0
